id,name,categ_id/id,type,uom_id/id,uom_po_id/id,purchase_ok,sale_ok,tracking,use_expiration_date,invoice_policy
init.217e0970-4366-4091-a5c9-8f9f56e8090d,Lidocaine 2% Injectable (Vial/50ml),product.categ_products_drug_orders,product,init.a1fc4c79-93db-4633-add1-f7b44eb5fd47,init.a1fc4c79-93db-4633-add1-f7b44eb5fd47,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.e6f49e70-b925-44a3-9d65-71a62a2d8a04,Lisinopril 10mg (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.d85db9b5-2f09-4d04-8ad4-0f0e97c5e271,Lisinopril 10mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.fc795c4d-db08-4a9d-81af-602420e54bbc,Lisinopril 20mg,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.9519a3fd-647d-4cf9-8ce5-b8000dd13e39,Lisinopril 20mg (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.86a11379-556a-4b4a-a759-ad2765d20ba0,Loratadine 10mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.b90b8b23-7ffc-41d4-a794-51f59cece2f4,Loratadine 10mg Comprime (PAQ/10),product.categ_products_drug_orders,product,init.50d348c0-9290-4339-ad55-9a752ad65b1e,init.50d348c0-9290-4339-ad55-9a752ad65b1e,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.9201973c-72fa-429f-9cef-aa75ee5d011f,Loratadine 5mg/5ml Sirop (Flacon/100ml),product.categ_products_drug_orders,product,init.ee54972c-e732-407d-95b3-d2b559208373,init.ee54972c-e732-407d-95b3-d2b559208373,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.67ef06a1-497b-480f-a78d-c0c05c0e562f,Losartan 25mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.d20e3ab0-6297-4a6c-9eb9-7af5e9abc05f,Losartan 25mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.506fb05b-7adb-44b1-8868-84033151eab9,Losartan 50mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.75921f20-4011-4043-85af-b240b12eb30c,Losartan 50mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.9209caa6-380d-4bd5-b167-481ba7330a8a,Magnesium 250mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.5cf41c92-7ffd-46c9-bb9a-1ffe35127fac,Magnesium 250mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.62dfd4f7-235a-4570-ac7c-88147300163e,Magnesium hydroxide 400mg/5ml (Flacon/150ml),product.categ_products_drug_orders,product,init.c4ca28f2-7656-4aa6-b5cc-944a7b788521,init.c4ca28f2-7656-4aa6-b5cc-944a7b788521,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.e5b63fc9-ca90-4127-bfc9-7db224b730e6,Magnesium sulfate 50% Injectable (Vial/50ml),product.categ_products_drug_orders,product,init.a1fc4c79-93db-4633-add1-f7b44eb5fd47,init.a1fc4c79-93db-4633-add1-f7b44eb5fd47,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.0c4200a6-2fc2-4b19-8d88-6937fb3ed809,Mannitol 20% Injectable (Flacon/100ml),product.categ_products_drug_orders,product,init.ee54972c-e732-407d-95b3-d2b559208373,init.ee54972c-e732-407d-95b3-d2b559208373,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.3b4729ba-1f9e-4f2b-a260-df716bf8fa3f,Medroxyprogesterone 10mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.8c8280d2-53ab-4b70-aac9-8c512653e3da,Medroxyprogesterone 10mg Comprime (PAQ/10),product.categ_products_drug_orders,product,init.50d348c0-9290-4339-ad55-9a752ad65b1e,init.50d348c0-9290-4339-ad55-9a752ad65b1e,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.38f76f53-7209-40d4-8810-b04d21b24898,Meperidine Injectable (Vial),product.categ_products_drug_orders,product,init.d7218e57-1380-43f6-bd39-2df185ec53d2,init.d7218e57-1380-43f6-bd39-2df185ec53d2,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.1b56c0a9-d772-49ce-b31c-ec20f34c73db,Metformin 500mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.bc3ae66e-8e10-4578-a7f7-ff689c05867f,Metformin 500mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.342223bc-0962-4893-82d0-50a3ca636928,Metformin 850mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.96a77ccd-de13-456a-9f67-559902b9969e,Metformin 850mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.04e1ad39-659e-4db3-8210-46c47c76b7f9,Methyldopa 250mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.7d3d44c4-65d0-4223-99d6-fbafa52bfaa4,Methyldopa 250mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.50e13421-a8e7-4c5e-a92d-b2251e86c764,Methylergometrine 200mcg/ml Injectable (Amp/1ml),product.categ_products_drug_orders,product,init.03ccb8c1-f683-4e6c-8e9b-5c07101cfe34,init.03ccb8c1-f683-4e6c-8e9b-5c07101cfe34,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.8f36899f-a769-44ce-894d-de7dfffee188,Methylergometrine 250mcg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,Ordered quantities
init.20a2cc9b-7d7b-460f-8092-79af1a36ce47,Methylergometrine 250mcg Comprime (PAQ/10),product.categ_products_drug_orders,product,init.50d348c0-9290-4339-ad55-9a752ad65b1e,init.50d348c0-9290-4339-ad55-9a752ad65b1e,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.5526d9bc-2ebb-41a9-b56c-cda3c38a5aa6,Metoclopramide 10mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.ef3cf453-1212-45bf-bbd2-b64790f50047,Metoclopramide 10mg Comprime (PAQ/20),product.categ_products_drug_orders,product,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.ef0d2140-6bb2-41ec-8734-e002b3d34cca,Metoclopramide 5mg/ml Injectable (Amp/2ml),product.categ_products_drug_orders,product,init.63539063-4c65-49af-8154-c102bab9b890,init.63539063-4c65-49af-8154-c102bab9b890,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.385db4c1-ac65-442d-bf3a-825e081a2f09,Metoprolol 50mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.d7bef4b0-c8ca-4c44-9fe2-499acd893acb,Metoprolol 50mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.4ee3e13f-7454-4fce-b2c6-2553fb092734,Metronidazole 250mg/5ml Susp. (Flacon/100ml),product.categ_products_drug_orders,product,init.ee54972c-e732-407d-95b3-d2b559208373,init.ee54972c-e732-407d-95b3-d2b559208373,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.9ed38c81-7a2f-4f84-a95b-83563096433b,Metronidazole 500mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.ebd00b5b-25ca-47b1-9f0f-430a02774076,Metronidazole 500mg Comprime (PAQ/20),product.categ_products_drug_orders,product,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.2067bd5d-bcb4-47a2-a3c0-bb28689a50c1,Metronidazole 500mg Injectable (Flacon/100ml),product.categ_products_drug_orders,product,init.ee54972c-e732-407d-95b3-d2b559208373,init.ee54972c-e732-407d-95b3-d2b559208373,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.c2ba92b3-0157-4178-b769-f9b5043fed8a,Midazolam 5mg/5ml Injectable (Amp/5ml),product.categ_products_drug_orders,product,init.997f5876-160d-483d-877a-133329242217,init.997f5876-160d-483d-877a-133329242217,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.99489c21-1dd5-498f-8020-7f9ad6915207,Mineral oil (Flacon/100ml),product.categ_products_drug_orders,product,init.3920f95e-7ee3-4b48-a8f3-4cdb695fe261,init.3920f95e-7ee3-4b48-a8f3-4cdb695fe261,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.ed920938-ec0d-42a4-b72d-a6066c01422a,Misoprostol 200mcg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.4801928b-f31a-4341-bdf2-c982ecb649f0,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.1bd9915e-c216-4a96-9584-2afc2b627572,Moderna Covid 19 Vaccine,product.categ_products_drug_orders,product,init.5de903e6-2a66-4253-891d-86558e1282d2,init.5de903e6-2a66-4253-891d-86558e1282d2,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.c05fc5b6-1bed-4961-82fa-c790a00e8f05,Moderna covid 19 vaccine multidoses (Vial),product.categ_products_drug_orders,product,init.d7218e57-1380-43f6-bd39-2df185ec53d2,init.d7218e57-1380-43f6-bd39-2df185ec53d2,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.ff804f6d-5a03-4594-aab2-5881afae7f09,Morphine (Duramorph) 10mg/10ml Injectable,product.categ_products_drug_orders,product,init.1d7d01e6-32fd-4037-941b-736060c2a825,init.22109614-7512-4739-b28a-783354d19aa1,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.b241ff40-a86a-4b0e-8aea-263531e31913,Morphine 10mg/ml Injectable (Vial/1ml),product.categ_products_drug_orders,product,init.7e0f853e-8d3c-4bd2-95f9-2a10bda56059,init.7e0f853e-8d3c-4bd2-95f9-2a10bda56059,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.a4a3b7cd-daff-4edd-84ac-7baa870c98fa,MTV & Fer gttes (pr neonato) Gtte (Flacon/30ml),product.categ_products_drug_orders,product,init.0a98a3e6-3a77-4a24-9839-2827d38a6a31,init.0a98a3e6-3a77-4a24-9839-2827d38a6a31,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.9a7db37d-ee14-4163-bb16-ff0a1b440996,Multi vitamin & lysine Sirop (Flacon/120ml),product.categ_products_drug_orders,product,init.e7445030-1136-41e3-8745-72ac9b03a2df,init.e7445030-1136-41e3-8745-72ac9b03a2df,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.18adf876-df56-40dd-84bf-88db3eb5f4fb,Multi vitamin adult Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.d4973169-6f6b-40c2-a65a-7794cca42413,Multi vitamin adult Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.253c29ec-de6c-48b9-a5ab-2800db465fb3,Multivit & Fer gttes (pr neonato) (Flacon/30ml),product.categ_products_drug_orders,product,init.61809dab-d60c-4f3a-9f0a-d33c7c7f1925,init.61809dab-d60c-4f3a-9f0a-d33c7c7f1925,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.a1ff1205-12ea-4511-b5c6-18eb16c4b6b2,Multivit & Lysine Sirop Adulte (Flacon/120ml),product.categ_products_drug_orders,product,init.e7445030-1136-41e3-8745-72ac9b03a2df,init.e7445030-1136-41e3-8745-72ac9b03a2df,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.3a720e2b-42f7-4971-93f3-9a095def5dd2,Multivit & Lysine Sirop Enfant (Flacon/120ml),product.categ_products_drug_orders,product,init.e7445030-1136-41e3-8745-72ac9b03a2df,init.e7445030-1136-41e3-8745-72ac9b03a2df,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.ed53065e-0a23-4eb3-ae83-8fef9a106365,Multivitamin & Fer (Flacon/120ml),product.categ_products_drug_orders,product,init.e7445030-1136-41e3-8745-72ac9b03a2df,init.e7445030-1136-41e3-8745-72ac9b03a2df,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.d97c3dd4-24e4-4aaa-9ccb-33fe814b25b6,Multivitamin gttes (pr neonato) Gtte (Flacon/30ml),product.categ_products_drug_orders,product,init.0a98a3e6-3a77-4a24-9839-2827d38a6a31,init.0a98a3e6-3a77-4a24-9839-2827d38a6a31,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.44d63ef0-962b-4c38-a615-dc9a57f1518f,Naloxone 0.4mg/ml Injectable (Vial/ml),product.categ_products_drug_orders,product,init.7e0f853e-8d3c-4bd2-95f9-2a10bda56059,init.7e0f853e-8d3c-4bd2-95f9-2a10bda56059,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.e57cfb3b-ac86-42bc-8ac9-fc6be0d105e2,Neomycin & Bacitracin Pommade (Tube/20g),product.categ_products_drug_orders,product,init.23441b9b-947c-49a8-babf-75e55a82f6db,init.23441b9b-947c-49a8-babf-75e55a82f6db,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.22abeb17-8d75-4e61-a027-fa0f19e1b83d,Neomycin-Bacitracin zinc-polymixin B 5400ui/3.5g (Tube/10g),product.categ_products_drug_orders,product,init.403d1903-e1d5-4891-bef1-241429bf861d,init.403d1903-e1d5-4891-bef1-241429bf861d,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.f6cd224f-dad3-4ecb-97f9-f990ef985d6b,Neostigmine 100mg/ml Injectable (Amp/ml),product.categ_products_drug_orders,product,init.03ccb8c1-f683-4e6c-8e9b-5c07101cfe34,init.03ccb8c1-f683-4e6c-8e9b-5c07101cfe34,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.98ef1e2e-2a31-4603-80cb-0518a1c9fc7c,Nicardipine 2.5mg/ml Injectable (Vial/5ml),product.categ_products_drug_orders,product,init.997f5876-160d-483d-877a-133329242217,init.997f5876-160d-483d-877a-133329242217,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.2faab846-1c28-43aa-9c54-55d4b7c6875b,Nifedepine 20mg,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.af3f9ca4-37c5-404d-9c9b-b22b0584ed94,Nifedepine 20mg (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.e3d03154-64c1-427b-801a-4b36e6663210,Nifedepine IR or SR 20mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.f6e95bdf-4d2a-4f98-a0f6-2290622867cf,Nifedepine IR or SR 20mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.039b9fc4-11ba-4b58-8bef-4444c69c1f9b,Nitrofurantoin 100mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.7253a79e-ece9-4276-ba32-950d2e350048,Nitrofurantoin 100mg Comprime (PAQ/20),product.categ_products_drug_orders,product,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.116629a4-048e-408f-937f-2b3e77de6cdc,Nitrofurasone & neomycin & dexamethasone (otofuran®) Gtte (Flacon/10ml),product.categ_products_drug_orders,product,init.935819ff-0126-4e64-b7ff-1948a5c7317e,init.935819ff-0126-4e64-b7ff-1948a5c7317e,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.deb9fe81-4c6f-434c-af63-75d1370404d4,Nitroglycerin (glycerine trinitrate) Sublingual 500mcg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,Ordered quantities
init.b3c17af9-ac75-4272-b76d-d505aaa6269d,Nitroglycerin (glycerine trinitrate) Sublingual 500mcg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.892c268c-bf0a-43c7-a0e8-bbb6b727d772,Nitroglycerin 100mg Injectable (Vial),product.categ_products_drug_orders,product,init.d7218e57-1380-43f6-bd39-2df185ec53d2,init.d7218e57-1380-43f6-bd39-2df185ec53d2,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.3b26d511-ef39-403a-ae71-a9129e71e437,Nitroprussiate 50mg/2ml Injectable (Vial/2ml),product.categ_products_drug_orders,product,init.2bc10ae1-193b-4d56-b8fc-4e7b3e20f849,init.2bc10ae1-193b-4d56-b8fc-4e7b3e20f849,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.092c51ec-e424-4447-abcb-eee7a4ff3493,Noradrenaline 4mg/4ml Injectable (Vial/4ml),product.categ_products_drug_orders,product,init.b11bb064-5e6a-4c67-81ab-8cf36e4cefdf,init.b11bb064-5e6a-4c67-81ab-8cf36e4cefdf,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.58c2038b-c438-4656-9edd-4b1df500dd17,"Nystatin & Metronidazole 1,000,000units/500mg Ovule",product.categ_products_drug_orders,product,init.e946eb88-c6ce-481a-8f76-a979f684fada,init.e946eb88-c6ce-481a-8f76-a979f684fada,TRUE,FALSE,By Lots,TRUE,
init.7ab133ec-f025-4708-80e6-c11670af8271,"Nystatin & Metronidazole 1,000,000units/500mg Ovule (PAQ/7)",product.categ_products_drug_orders,product,init.ecbf0c21-567f-4485-911d-24dd2a39f665,init.ecbf0c21-567f-4485-911d-24dd2a39f665,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.cb2002f2-cc46-4b01-aa75-dbb9331e3cde,Nystatin & Zinc Oxyde (Tube/20g),product.categ_products_drug_orders,product,init.23441b9b-947c-49a8-babf-75e55a82f6db,init.23441b9b-947c-49a8-babf-75e55a82f6db,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.cdd98ebe-ed12-45f8-ada9-c08937f650d3,"Nystatin 100,000units Ovule",product.categ_products_drug_orders,product,init.e946eb88-c6ce-481a-8f76-a979f684fada,init.e946eb88-c6ce-481a-8f76-a979f684fada,TRUE,FALSE,By Lots,TRUE,
init.dd5de8d8-0f0d-4e4a-8e96-bd1a5cd7e116,"Nystatin 100,000units Ovule (PAQ/14)",product.categ_products_drug_orders,product,init.beabdc93-f6ad-4f7b-8d90-49766f95277d,init.beabdc93-f6ad-4f7b-8d90-49766f95277d,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.c495d19a-9878-474a-9164-03888a7742d5,"Nystatin 100,000units/ml Susp. (Flacon/30ml)",product.categ_products_drug_orders,product,init.0a98a3e6-3a77-4a24-9839-2827d38a6a31,init.0a98a3e6-3a77-4a24-9839-2827d38a6a31,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.5c249741-6788-46af-8297-c784bb9699db,"Nystatin 500,000units Comprime",product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.eedb9a42-360d-4fe1-806c-edffbfbd14a4,"Nystatin 500,000units Comprime (PAQ/14)",product.categ_products_drug_orders,product,init.beabdc93-f6ad-4f7b-8d90-49766f95277d,init.beabdc93-f6ad-4f7b-8d90-49766f95277d,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.781cda70-5c95-4639-9e03-2c28f276570c,Ofloxacin 0.3% Gtte (Flacon/10ml),product.categ_products_drug_orders,product,init.935819ff-0126-4e64-b7ff-1948a5c7317e,init.935819ff-0126-4e64-b7ff-1948a5c7317e,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.87b1e052-324a-4767-8c5e-a4fc0671fa54,Omeprazole 20mg Capsule,product.categ_products_drug_orders,product,init.c2ba3844-98b7-4d3c-b98f-4adfc46658ee,init.c2ba3844-98b7-4d3c-b98f-4adfc46658ee,TRUE,FALSE,By Lots,TRUE,
init.94b0f7c9-6648-4da5-98d8-61988142eea4,Omeprazole 20mg Capsule (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.6e7a4eed-c324-4d1e-a020-ddd791be2ee9,Omeprazole 40mg Injectable (Vial),product.categ_products_drug_orders,product,init.d7218e57-1380-43f6-bd39-2df185ec53d2,init.d7218e57-1380-43f6-bd39-2df185ec53d2,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.830e96ba-e814-4091-8f5b-a0f6a48a14aa,Ondansetron 4mg/2ml Injectable (Vial/2ml),product.categ_products_drug_orders,product,init.2bc10ae1-193b-4d56-b8fc-4e7b3e20f849,init.2bc10ae1-193b-4d56-b8fc-4e7b3e20f849,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.1dd0ce18-6df8-40ae-bc13-21da3a71d8e5,Oxytocin 10units Injectable (Amp/ml),product.categ_products_drug_orders,product,init.03ccb8c1-f683-4e6c-8e9b-5c07101cfe34,init.03ccb8c1-f683-4e6c-8e9b-5c07101cfe34,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.7f16bf13-e5ff-4a43-8a1f-68bb2cbfaa1f,Paracetamol & codeine 500mg+30mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,Ordered quantities
init.1672fb6f-7e42-4368-9809-b8e19467eabe,Paracetamol & codeine 500mg+30mg Comprime (PAQ/20),product.categ_products_drug_orders,product,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.0af21c60-865f-4af1-94ab-04038042943d,Paracetamol + chlorzoxasone 325mg+250mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.22b1fcb8-5a4c-41c1-9767-848f53d28309,Paracetamol + chlorzoxasone 325mg+250mg Comprime (PAQ/20),product.categ_products_drug_orders,product,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.c5944a00-1e65-45e5-bff5-78fe39b06c5c,Paracetamol 10mg/ml Injectable (Flacon/100ml),product.categ_products_drug_orders,product,init.ee54972c-e732-407d-95b3-d2b559208373,init.ee54972c-e732-407d-95b3-d2b559208373,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.f926ab14-9e6e-491c-849f-1d6be509bd3a,Paracetamol 120mg/5ml Sirop (Flacon/100ml),product.categ_products_drug_orders,product,init.ee54972c-e732-407d-95b3-d2b559208373,init.ee54972c-e732-407d-95b3-d2b559208373,TRUE,TRUE,By Lots,TRUE,Ordered quantities
